event_id,event_day,symbol,car,ar_-1,ar_0,ar_+1,alpha,beta,resid_var,n_est
1975216131855221038,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1975216131855221038,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1975230720294756541,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1975230720294756541,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1975239806738416028,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1975239806738416028,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1975256266168770653,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1975256266168770653,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1975257331115172003,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1975257331115172003,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1975257371497931017,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1975257371497931017,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1975257453643374825,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1975257453643374825,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1975257486455415175,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1975257486455415175,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1975257513600958769,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1975257513600958769,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1975276431073841573,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1975276431073841573,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1975276860977361405,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1975276860977361405,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1975277289089999073,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1975277289089999073,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1975285602255081773,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
